Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
51538490791,5920,425647,92,1,1,512,1,1,40,0.000,0.008,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_red_fused_fused_add_rms_norm_2
51538497351,66334,425661,16,3,1,128,1,1,142,0.049,0.025,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,ampere_bf16_s16816gemm_bf16_128x64_ldg8_relu_f2f_stages_32x6_tn
51538564453,3552,425669,322,1,1,128,1,1,47,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_poi_fused_3
51538568805,1952,425674,184,1,1,256,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void vllm::reshape_and_cache_flash_kernel<__nv_bfloat16, __nv_bfloat16, (vllm::Fp8KVCacheDataType)0>(const T1 *, const T1 *, T2 *, T2 *, const long *, long, long, long, long, long, int, int, int, const float *, const float *, int)"
51538571493,4032,425711,552,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51538576293,29695,425741,1,184,2,128,1,1,178,0.000,0.049,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0>(flash::Flash_fwd_params)"
51538606756,3680,425746,552,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51538611140,1920,425761,9,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51538613828,33439,425781,12,3,1,128,1,1,142,0.049,0.025,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn
51538648035,4992,425789,92,1,1,512,1,1,33,0.000,0.008,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_red_fused_fused_add_rms_norm_0
51538653699,322295,425804,24,9,1,128,1,1,224,0.000,0.082,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_tn_align8>(T1::Params)
51538976762,21823,425811,3220,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_poi_fused_mul_silu_slice_1
51538999289,346743,425826,8,2,4,256,1,1,222,0.000,0.074,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x256_32x3_tn_align8>(T1::Params)
51539346704,7263,425828,48,12,1,32,16,1,38,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
51539354703,5856,425840,92,1,1,512,1,1,40,0.000,0.008,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_red_fused_fused_add_rms_norm_2
51539361231,66398,425854,16,3,1,128,1,1,142,0.049,0.025,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,ampere_bf16_s16816gemm_bf16_128x64_ldg8_relu_f2f_stages_32x6_tn
51539428429,3584,425862,322,1,1,128,1,1,47,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_poi_fused_3
51539432781,1984,425867,184,1,1,256,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void vllm::reshape_and_cache_flash_kernel<__nv_bfloat16, __nv_bfloat16, (vllm::Fp8KVCacheDataType)0>(const T1 *, const T1 *, T2 *, T2 *, const long *, long, long, long, long, long, int, int, int, const float *, const float *, int)"
51539442797,4032,425904,552,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51539447629,29887,425934,1,184,2,128,1,1,178,0.000,0.049,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0>(flash::Flash_fwd_params)"
51539478188,3680,425939,552,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51539482540,1920,425954,9,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51539485164,33247,425974,12,3,1,128,1,1,142,0.049,0.025,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn
51539519083,4960,425982,92,1,1,512,1,1,33,0.000,0.008,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_red_fused_fused_add_rms_norm_0
51539524779,323479,425997,24,9,1,128,1,1,224,0.000,0.082,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_tn_align8>(T1::Params)
51539848930,21791,426004,3220,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_poi_fused_mul_silu_slice_1
51539871361,346903,426019,8,2,4,256,1,1,222,0.000,0.074,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x256_32x3_tn_align8>(T1::Params)
51540219032,7359,426021,48,12,1,32,16,1,38,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
51540227095,5760,426033,92,1,1,512,1,1,40,0.000,0.008,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_red_fused_fused_add_rms_norm_2
51540233783,66142,426047,16,3,1,128,1,1,142,0.049,0.025,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,ampere_bf16_s16816gemm_bf16_128x64_ldg8_relu_f2f_stages_32x6_tn
51540300597,3552,426055,322,1,1,128,1,1,47,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_poi_fused_3
51540304949,1952,426060,184,1,1,256,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void vllm::reshape_and_cache_flash_kernel<__nv_bfloat16, __nv_bfloat16, (vllm::Fp8KVCacheDataType)0>(const T1 *, const T1 *, T2 *, T2 *, const long *, long, long, long, long, long, int, int, int, const float *, const float *, int)"
51540307637,4064,426097,552,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51540312405,29503,426127,1,184,2,128,1,1,178,0.000,0.049,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0>(flash::Flash_fwd_params)"
51540342708,3680,426132,552,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51540347092,1888,426147,9,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51540349652,33215,426167,12,3,1,128,1,1,142,0.049,0.025,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn
51540383539,5280,426175,92,1,1,512,1,1,33,0.000,0.008,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_red_fused_fused_add_rms_norm_0
51540389523,322967,426190,24,9,1,128,1,1,224,0.000,0.082,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_tn_align8>(T1::Params)
51540713194,21695,426197,3220,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_poi_fused_mul_silu_slice_1
51540735625,346903,426212,8,2,4,256,1,1,222,0.000,0.074,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x256_32x3_tn_align8>(T1::Params)
51541083296,7488,426214,48,12,1,32,16,1,38,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
51541091488,5727,426226,92,1,1,512,1,1,40,0.000,0.008,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_red_fused_fused_add_rms_norm_2
51541097983,66239,426240,16,3,1,128,1,1,142,0.049,0.025,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,ampere_bf16_s16816gemm_bf16_128x64_ldg8_relu_f2f_stages_32x6_tn
51541164926,3552,426248,322,1,1,128,1,1,47,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_poi_fused_3
51541169277,1984,426253,184,1,1,256,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void vllm::reshape_and_cache_flash_kernel<__nv_bfloat16, __nv_bfloat16, (vllm::Fp8KVCacheDataType)0>(const T1 *, const T1 *, T2 *, T2 *, const long *, long, long, long, long, long, int, int, int, const float *, const float *, int)"
51541172061,4032,426290,552,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51541176733,29599,426320,1,184,2,128,1,1,178,0.000,0.049,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0>(flash::Flash_fwd_params)"
51541207036,3680,426325,552,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51541211388,1920,426340,9,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51541214012,33247,426360,12,3,1,128,1,1,142,0.049,0.025,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn
51541248027,4960,426368,92,1,1,512,1,1,33,0.000,0.008,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_red_fused_fused_add_rms_norm_0
51541253659,323543,426383,24,9,1,128,1,1,224,0.000,0.082,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_tn_align8>(T1::Params)
51541577874,22048,426390,3220,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_poi_fused_mul_silu_slice_1
51541600690,346678,426405,8,2,4,256,1,1,222,0.000,0.074,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x256_32x3_tn_align8>(T1::Params)
51541948168,7328,426407,48,12,1,32,16,1,38,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
51541956232,5856,426419,92,1,1,512,1,1,40,0.000,0.008,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_red_fused_fused_add_rms_norm_2
51541962888,66302,426433,16,3,1,128,1,1,142,0.049,0.025,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,ampere_bf16_s16816gemm_bf16_128x64_ldg8_relu_f2f_stages_32x6_tn
51542029862,3552,426441,322,1,1,128,1,1,47,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_poi_fused_3
51542034054,1952,426446,184,1,1,256,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void vllm::reshape_and_cache_flash_kernel<__nv_bfloat16, __nv_bfloat16, (vllm::Fp8KVCacheDataType)0>(const T1 *, const T1 *, T2 *, T2 *, const long *, long, long, long, long, long, int, int, int, const float *, const float *, int)"
51542036806,4064,426483,552,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51542041574,29919,426513,1,184,2,128,1,1,178,0.000,0.049,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0>(flash::Flash_fwd_params)"
51542072197,3712,426518,552,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51542076581,1920,426533,9,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51542079301,33215,426553,12,3,1,128,1,1,142,0.049,0.025,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn
51542113220,5087,426561,92,1,1,512,1,1,33,0.000,0.008,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_red_fused_fused_add_rms_norm_0
51542119043,323608,426576,24,9,1,128,1,1,224,0.000,0.082,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_tn_align8>(T1::Params)
51542443323,21727,426583,3220,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_poi_fused_mul_silu_slice_1
51542465754,347030,426598,8,2,4,256,1,1,222,0.000,0.074,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x256_32x3_tn_align8>(T1::Params)
51542813520,7232,426600,48,12,1,32,16,1,38,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
51542821520,5856,426612,92,1,1,512,1,1,40,0.000,0.008,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_red_fused_fused_add_rms_norm_2
51542828016,66334,426626,16,3,1,128,1,1,142,0.049,0.025,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,ampere_bf16_s16816gemm_bf16_128x64_ldg8_relu_f2f_stages_32x6_tn
51542895022,3520,426634,322,1,1,128,1,1,47,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_poi_fused_3
51542899470,1952,426639,184,1,1,256,1,1,40,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void vllm::reshape_and_cache_flash_kernel<__nv_bfloat16, __nv_bfloat16, (vllm::Fp8KVCacheDataType)0>(const T1 *, const T1 *, T2 *, T2 *, const long *, long, long, long, long, long, int, int, int, const float *, const float *, int)"
51542902158,4064,426676,552,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51542906990,29695,426706,1,184,2,128,1,1,178,0.000,0.049,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0>(flash::Flash_fwd_params)"
51542937453,3680,426711,552,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51542941805,1920,426726,9,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
51542944429,33279,426746,12,3,1,128,1,1,142,0.049,0.025,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn
51542978476,4928,426754,92,1,1,512,1,1,33,0.000,0.008,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_red_fused_fused_add_rms_norm_0
51542984108,322999,426769,24,9,1,128,1,1,224,0.000,0.082,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x64_32x4_tn_align8>(T1::Params)
51543307875,21791,426776,3220,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,triton_poi_fused_mul_silu_slice_1
51543330306,346775,426791,8,2,4,256,1,1,222,0.000,0.074,,,,,NVIDIA GeForce RTX 3070 (0),1,,25,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x256_32x3_tn_align8>(T1::Params)
